;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF10;Natural sciences;0.5839160084724426;RDF106;Biological sciences;0.9934738278388977;RDF107;Other natural sciences;0.5999540090560913;RDF102;Computer and information sciences;0.4870634377002716
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF50;Social sciences;0.4876629710197449;RDF507;Social and economic geography;0.10234956443309784;RDF501;Psychology and cognitive sciences;0.018582148477435112;RDF505;Law and legal practice;0.007232763804495335
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF20-21;Engineering and technology;0.44387057423591614;RDF208;Environmental engineering and related engineering;0.9823724031448364;RDF202;Industrial, systems and processes engineering;0.889192521572113;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.888372004032135
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.7931476831436157;RDF303;Health sciences;0.9014878869056702;RDF304;Medical biotechnology;0.8085873126983643;RDF301;Basic medicine and life sciences;0.4917609989643097
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.3570096492767334;RDF211;Nano-technology;0.44492650032043457;RDF208;Environmental engineering and related engineering;0.17809657752513885;RDF212;Other engineering and technologies;0.13614831864833832
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF50;Social sciences;0.48015251755714417;RDF503;Education;0.9711291193962097;RDF504;Sociology and related studies;0.05545114353299141;RDF508;Media and communications;0.024516336619853973
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.30031299591064453;RDF304;Medical biotechnology;0.7892336845397949;RDF301;Basic medicine and life sciences;0.6740504503250122;RDF303;Health sciences;0.29057809710502625
595;High-Performance Dynamic Language Implementation (Computer Science);RDF20-21;Engineering and technology;0.4164792001247406;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7466011643409729;RDF202;Industrial, systems and processes engineering;0.25349122285842896;RDF212;Other engineering and technologies;0.19759924709796906
596;Methodological improvements for the statistical analysis of neurophysiological data with applications in user experience;RDF60;Humanities and the arts;0.29021650552749634;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9240262508392334;RDF605;Other humanities;0.2949252128601074;RDF601;History, archaeology and related studies;0.06503842025995255
597;Glycerol 3-phosphate phosphatase and the glycerol shunt in senescence and healthy aging;RDF30;Medical, health and life sciences;0.369528204202652;RDF303;Health sciences;0.844473123550415;RDF304;Medical biotechnology;0.7118818163871765;RDF301;Basic medicine and life sciences;0.5408025979995728
598;Regulation of innate antiviral defenses through Interleukin-17 receptor D (IL-17RD) (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.9773402810096741;RDF106;Biological sciences;0.6657366156578064;RDF107;Other natural sciences;0.49243223667144775;RDF105;Earth and related environmental sciences;0.07633879780769348
599;Biological modeling to bridge in vitro and epidemiological studies: A new approach for animal-free chemical risk assessment;RDF30;Medical, health and life sciences;0.45117422938346863;RDF303;Health sciences;0.6393702030181885;RDF301;Basic medicine and life sciences;0.5286247134208679;RDF305;Other medical sciences;0.41122910380363464
600;IAL (Intelligence Artificielle Littéraire) : expérimentation d'algorithmes d'apprentissage automatique pour définir et identifier les variations dans l'Anthologie grecque (Literature);RDF30;Medical, health and life sciences;0.35448622703552246;RDF301;Basic medicine and life sciences;0.018107350915670395;RDF305;Other medical sciences;0.0020951859187334776;RDF304;Medical biotechnology;0.0006680049118585885
601;Studies on the pathogenesis of the infections caused by streptococcus suis (Biological Systems and Functions);RDF10;Natural sciences;0.7291173338890076;RDF106;Biological sciences;0.9936116337776184;RDF107;Other natural sciences;0.3502129912376404;RDF105;Earth and related environmental sciences;0.2287158966064453
602;Autonomous learning agents for intelligent neurostimulation;RDF20-21;Engineering and technology;0.4279596209526062;RDF212;Other engineering and technologies;0.972727358341217;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8989884257316589;RDF202;Industrial, systems and processes engineering;0.77797532081604
603;Hox genes in development and evolution of distal limbs (Developmental Biology);RDF30;Medical, health and life sciences;0.4313943088054657;RDF301;Basic medicine and life sciences;0.0770302414894104;RDF305;Other medical sciences;0.07416428625583649;RDF304;Medical biotechnology;0.0036499868147075176
604;Defence Lawyers and the Relevance of Social Problems in Lower Criminal Courts: A Comparative Analysis (Law and criminology);RDF50;Social sciences;0.4092807471752167;RDF505;Law and legal practice;0.9402982592582703;RDF509;Other social sciences;0.07198162376880646;RDF504;Sociology and related studies;0.0002925101143773645
605;Les pratiques extrascolaires de littératie d'adolescents ayant une déficience intellectuelle (Education and social work);RDF50;Social sciences;0.5307275056838989;RDF503;Education;0.9246196746826172;RDF504;Sociology and related studies;0.4985961616039276;RDF505;Law and legal practice;0.016850080341100693
606;Brain-Derived Neurotrophic Factor in hemostasis and thrombosis;RDF30;Medical, health and life sciences;0.4299311935901642;RDF304;Medical biotechnology;0.8507168292999268;RDF303;Health sciences;0.5925487279891968;RDF301;Basic medicine and life sciences;0.33039015531539917
607;Engagement des bibliothèques publiques et scolaires en faveur du développement des compétences en littératie pour les élèves du troisième cycle du primaire et du secondaire : portrait et stratégie de transfert (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.44247686862945557;RDF508;Media and communications;0.99664306640625;RDF503;Education;0.9934991002082825;RDF501;Psychology and cognitive sciences;0.01795174553990364
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF50;Social sciences;0.5676639676094055;RDF503;Education;0.2875176966190338;RDF501;Psychology and cognitive sciences;0.022955456748604774;RDF508;Media and communications;0.019966034218668938
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.6772885918617249;RDF303;Health sciences;0.9044186472892761;RDF304;Medical biotechnology;0.7248215675354004;RDF301;Basic medicine and life sciences;0.4585684537887573
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.5498292446136475;RDF303;Health sciences;0.2939108610153198;RDF304;Medical biotechnology;0.08521316200494766;RDF305;Other medical sciences;0.023487044498324394
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9281142354011536;RDF205;Chemical engineering;0.9864286780357361;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8087478280067444;RDF211;Nano-technology;0.07857165485620499
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF50;Social sciences;0.29261425137519836;RDF501;Psychology and cognitive sciences;0.19019700586795807;RDF502;Economics and business administration;0.1772761195898056;RDF509;Other social sciences;0.04397756978869438
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF50;Social sciences;0.41230905055999756;RDF506;Political science and policy administration;0.40203991532325745;RDF505;Law and legal practice;0.16677556931972504;RDF504;Sociology and related studies;0.11466560512781143
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF50;Social sciences;0.38070645928382874;RDF501;Psychology and cognitive sciences;0.8870090246200562;RDF508;Media and communications;0.14922118186950684;RDF505;Law and legal practice;0.043163686990737915
615;Humanitarian Supply Chain Design and Management;RDF50;Social sciences;0.8348217606544495;RDF509;Other social sciences;0.19212216138839722;RDF501;Psychology and cognitive sciences;0.005448068492114544;RDF503;Education;0.002373494440689683
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF30;Medical, health and life sciences;0.4425748288631439;RDF303;Health sciences;0.777722179889679;RDF302;Clinical medicine;0.6160122752189636;RDF304;Medical biotechnology;0.15562307834625244
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.5159605145454407;RDF501;Psychology and cognitive sciences;0.8774242401123047;RDF504;Sociology and related studies;0.32983341813087463;RDF508;Media and communications;0.24481409788131714
