;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF50;Social sciences;0.7358377575874329;RDF503;Education;0.9145963191986084;RDF509;Other social sciences;0.024053554981946945;RDF508;Media and communications;0.01590639166533947
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.9759433269500732;RDF303;Health sciences;0.9895108938217163;RDF301;Basic medicine and life sciences;0.5236639976501465;RDF302;Clinical medicine;0.23057307302951813
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.9602132439613342;RDF304;Medical biotechnology;0.9709092378616333;RDF303;Health sciences;0.9515039920806885;RDF301;Basic medicine and life sciences;0.13939636945724487
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9898747205734253;RDF205;Chemical engineering;0.14560064673423767;RDF206;Materials engineering and resources engineering;0.023689471185207367;RDF210;Industrial biotechnology;0.00407013762742281
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF50;Social sciences;0.6717286705970764;RDF502;Economics and business administration;0.9695556163787842;RDF507;Social and economic geography;0.028652669861912727;RDF508;Media and communications;0.026155618950724602
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF30;Medical, health and life sciences;0.4709138870239258;RDF303;Health sciences;0.9407897591590881;RDF302;Clinical medicine;0.11676400899887085;RDF305;Other medical sciences;0.07779745012521744
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF30;Medical, health and life sciences;0.5828083157539368;RDF303;Health sciences;0.0022872276604175568;RDF301;Basic medicine and life sciences;0.00034062928170897067;RDF302;Clinical medicine;0.00031999824568629265
615;Humanitarian Supply Chain Design and Management;RDF50;Social sciences;0.7001673579216003;RDF502;Economics and business administration;0.822474479675293;RDF509;Other social sciences;0.006388320587575436;RDF504;Sociology and related studies;0.005139611195772886
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF30;Medical, health and life sciences;0.4732692837715149;RDF303;Health sciences;0.3727335035800934;RDF305;Other medical sciences;0.04637821018695831;RDF301;Basic medicine and life sciences;0.013636835850775242
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF30;Medical, health and life sciences;0.9427634477615356;RDF303;Health sciences;0.9785492420196533;RDF305;Other medical sciences;0.38006842136383057;RDF301;Basic medicine and life sciences;0.32723817229270935
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9911553263664246;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9289262890815735;RDF605;Other humanities;0.041152890771627426;RDF601;History, archaeology and related studies;0.0071214293129742146
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.8330908417701721;RDF501;Psychology and cognitive sciences;0.6708239316940308;RDF504;Sociology and related studies;0.6397923231124878;RDF509;Other social sciences;0.5764227509498596
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.9900740385055542;RDF203;Electrical engineering, computer engineering, and information engineering;0.3225259780883789;RDF212;Other engineering and technologies;0.11636176705360413;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.01032815221697092
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF20-21;Engineering and technology;0.939348578453064;RDF203;Electrical engineering, computer engineering, and information engineering;0.6566582918167114;RDF212;Other engineering and technologies;0.2166738063097;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0792103260755539
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF30;Medical, health and life sciences;0.8657644987106323;RDF303;Health sciences;0.012241275049746037;RDF305;Other medical sciences;0.0008040859829634428;RDF301;Basic medicine and life sciences;0.0005884088459424675
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.6381291151046753;RDF303;Health sciences;0.9700134992599487;RDF304;Medical biotechnology;0.9603611826896667;RDF301;Basic medicine and life sciences;0.9235923290252686
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF10;Natural sciences;0.8918465971946716;RDF106;Biological sciences;0.9949396848678589;RDF107;Other natural sciences;0.22168749570846558;RDF104;Chemical sciences;0.0018102109897881746
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF20-21;Engineering and technology;0.7520050406455994;RDF203;Electrical engineering, computer engineering, and information engineering;0.04922211542725563;RDF202;Industrial, systems and processes engineering;0.04849600791931152;RDF212;Other engineering and technologies;0.02931223064661026
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.5293124318122864;RDF503;Education;0.9591543078422546;RDF506;Political science and policy administration;0.9312127232551575;RDF507;Social and economic geography;0.30239108204841614
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF20-21;Engineering and technology;0.9010698199272156;RDF204;Mechanical engineering;0.8137569427490234;RDF210;Industrial biotechnology;0.47597068548202515;RDF212;Other engineering and technologies;0.3857795298099518
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF30;Medical, health and life sciences;0.9724490642547607;RDF303;Health sciences;0.9717789888381958;RDF301;Basic medicine and life sciences;0.6969905495643616;RDF304;Medical biotechnology;0.4902356266975403
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.9468108415603638;RDF303;Health sciences;0.9790357351303101;RDF302;Clinical medicine;0.9469902515411377;RDF304;Medical biotechnology;0.9133679866790771
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF30;Medical, health and life sciences;0.9408534169197083;RDF303;Health sciences;0.956308901309967;RDF304;Medical biotechnology;0.8037905693054199;RDF301;Basic medicine and life sciences;0.796609103679657
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF20-21;Engineering and technology;0.48138850927352905;RDF202;Industrial, systems and processes engineering;0.029535340145230293;RDF208;Environmental engineering and related engineering;0.010489092208445072;RDF205;Chemical engineering;0.00970847625285387
632;Advances in functional linear regression (Mathematics and Statistics);RDF20-21;Engineering and technology;0.43933120369911194;RDF212;Other engineering and technologies;0.00307536986656487;RDF202;Industrial, systems and processes engineering;0.0005976693355478346;RDF206;Materials engineering and resources engineering;0.00042388474685139954
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9983274340629578;RDF202;Industrial, systems and processes engineering;0.03283695876598358;RDF212;Other engineering and technologies;0.009268013760447502;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.008445626124739647
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9880231022834778;RDF205;Chemical engineering;0.6255810856819153;RDF210;Industrial biotechnology;0.15921741724014282;RDF211;Nano-technology;0.04742587357759476
