;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF50;Social sciences;0.6119495034217834;RDF503;Education;0.8274494409561157;RDF509;Other social sciences;0.019052738323807716;RDF504;Sociology and related studies;0.0011788427364081144
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.6343812942504883;RDF303;Health sciences;0.8990581631660461;RDF304;Medical biotechnology;0.10088784247636795;RDF301;Basic medicine and life sciences;0.012223519384860992
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.7357460260391235;RDF303;Health sciences;0.048488739877939224;RDF304;Medical biotechnology;0.010340245440602303;RDF302;Clinical medicine;0.0013836444122716784
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9476249814033508;RDF205;Chemical engineering;0.1453804224729538;RDF206;Materials engineering and resources engineering;0.0036186256911605597;RDF211;Nano-technology;0.0004026006208732724
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF50;Social sciences;0.26404452323913574;RDF502;Economics and business administration;0.13278238475322723;RDF507;Social and economic geography;0.00973808579146862;RDF509;Other social sciences;0.004421418532729149
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF30;Medical, health and life sciences;0.34457218647003174;RDF303;Health sciences;0.5454173684120178;RDF302;Clinical medicine;0.13746243715286255;RDF301;Basic medicine and life sciences;0.02318396233022213
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF50;Social sciences;0.48471495509147644;RDF501;Psychology and cognitive sciences;0.9839150905609131;RDF507;Social and economic geography;0.004942004103213549;RDF504;Sociology and related studies;0.0015000066487118602
615;Humanitarian Supply Chain Design and Management;RDF20-21;Engineering and technology;0.24666103720664978;RDF211;Nano-technology;0.0008032646146602929;RDF212;Other engineering and technologies;0.0006957207806408405;RDF206;Materials engineering and resources engineering;0.0004745761107187718
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF50;Social sciences;0.851646900177002;RDF503;Education;0.9400849342346191;RDF509;Other social sciences;0.020280152559280396;RDF504;Sociology and related studies;0.0029420088976621628
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.7592782974243164;RDF504;Sociology and related studies;0.3421931564807892;RDF501;Psychology and cognitive sciences;0.012114142067730427;RDF509;Other social sciences;0.0031208887230604887
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.8455355167388916;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3217152953147888;RDF605;Other humanities;0.09870713949203491;RDF602;Languages and literature;0.0006282851682044566
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.8351593017578125;RDF504;Sociology and related studies;0.6991879940032959;RDF509;Other social sciences;0.2759224474430084;RDF501;Psychology and cognitive sciences;0.11402691155672073
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.7874902486801147;RDF212;Other engineering and technologies;0.029003383591771126;RDF207;Medical and biomedical engineering;0.011808453127741814;RDF202;Industrial, systems and processes engineering;0.008921129629015923
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF20-21;Engineering and technology;0.5175492763519287;RDF212;Other engineering and technologies;0.9080669283866882;RDF203;Electrical engineering, computer engineering, and information engineering;0.41877320408821106;RDF207;Medical and biomedical engineering;0.21483498811721802
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF50;Social sciences;0.36706045269966125;RDF501;Psychology and cognitive sciences;0.9520232081413269;RDF509;Other social sciences;0.0005815789336338639;RDF503;Education;0.00037851897650398314
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF10;Natural sciences;0.3929111063480377;RDF106;Biological sciences;0.7432295680046082;RDF104;Chemical sciences;0.006998089142143726;RDF107;Other natural sciences;0.005012977868318558
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.3995858430862427;RDF404;Agricultural biotechnology and food sciences;0.3405405580997467;RDF402;Animal and dairy sciences;0.14499296247959137;RDF403;Veterinary sciences;0.054331324994564056
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF20-21;Engineering and technology;0.6401321291923523;RDF212;Other engineering and technologies;0.6269916892051697;RDF204;Mechanical engineering;0.3433842062950134;RDF203;Electrical engineering, computer engineering, and information engineering;0.2773435413837433
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.6685263514518738;RDF503;Education;0.9170002341270447;RDF504;Sociology and related studies;0.007772623561322689;RDF509;Other social sciences;0.0007163545815274119
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF20-21;Engineering and technology;0.6924625039100647;RDF207;Medical and biomedical engineering;0.7703949809074402;RDF212;Other engineering and technologies;0.6526524424552917;RDF202;Industrial, systems and processes engineering;0.24579717218875885
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF30;Medical, health and life sciences;0.44742292165756226;RDF303;Health sciences;0.2526117265224457;RDF301;Basic medicine and life sciences;0.00592899601906538;RDF305;Other medical sciences;0.0024750654119998217
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.4044223129749298;RDF302;Clinical medicine;0.9694564342498779;RDF303;Health sciences;0.20653033256530762;RDF304;Medical biotechnology;0.1233004555106163
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF30;Medical, health and life sciences;0.5908535718917847;RDF303;Health sciences;0.24876871705055237;RDF304;Medical biotechnology;0.09021329134702682;RDF302;Clinical medicine;0.07479862123727798
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF20-21;Engineering and technology;0.48703640699386597;RDF210;Industrial biotechnology;0.08692459017038345;RDF209;Environmental biotechnology;0.07178125530481339;RDF212;Other engineering and technologies;0.05295722186565399
632;Advances in functional linear regression (Mathematics and Statistics);RDF10;Natural sciences;0.23830048739910126;RDF101;Mathematics and statistics;0.9977114796638489;RDF105;Earth and related environmental sciences;0.01452240627259016;RDF106;Biological sciences;0.00035018351627513766
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.896209716796875;RDF202;Industrial, systems and processes engineering;0.33522897958755493;RDF211;Nano-technology;0.004040709231048822;RDF212;Other engineering and technologies;0.0037763642612844706
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9349550008773804;RDF205;Chemical engineering;0.5682588815689087;RDF211;Nano-technology;0.02041202038526535;RDF206;Materials engineering and resources engineering;0.007062898948788643
635;Commande optimale stochastique avec applications en épidémiologie et en fiabilité (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9772199988365173;RDF202;Industrial, systems and processes engineering;0.9306240677833557;RDF208;Environmental engineering and related engineering;0.8609926700592041;RDF212;Other engineering and technologies;0.6414417624473572
636;Reinforcement Learning in Electricity Markets with Storage Technologies;RDF20-21;Engineering and technology;0.8765586018562317;RDF212;Other engineering and technologies;0.0042894938960671425;RDF211;Nano-technology;0.0013751586666330695;RDF203;Electrical engineering, computer engineering, and information engineering;0.0010010640835389495
