;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
645;Effects of an Open Lung protective protective EXTubation strategy compared to a conventional extubation strategy on postoperative pulmonary complications after general anesthesia as part of a comprehensive lung protective ventilation strategy: a multicenter pilot randomized controlled trial (OLEXT-3 study);RDF30;Medical, health and life sciences;0.7052097320556641;RDF302;Clinical medicine;0.8169729113578796;RDF303;Health sciences;0.6082450747489929;RDF301;Basic medicine and life sciences;0.3266069293022156
646;Additively manufactured composite parts service properties prediction : an essential step to unleash the full potential of additive manufacturing of composites;RDF20-21;Engineering and technology;0.691368579864502;RDF204;Mechanical engineering;0.32071495056152344;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.20705434679985046;RDF207;Medical and biomedical engineering;0.20323270559310913
647;Transcriptional regulation by long noncoding RNAs (Genes, Cells and Molecules);RDF10;Natural sciences;0.5448060631752014;RDF106;Biological sciences;0.6648668050765991;RDF107;Other natural sciences;0.04766911268234253;RDF105;Earth and related environmental sciences;0.0038920410443097353
648;Outils et méthodes de planification des services d'autopartage;RDF20-21;Engineering and technology;0.3781220316886902;RDF210;Industrial biotechnology;0.06196107342839241;RDF203;Electrical engineering, computer engineering, and information engineering;0.05860121548175812;RDF209;Environmental biotechnology;0.044121503829956055
649;Sécurité de l'internet des objets dans les villes intelligentes (Computer Science);RDF20-21;Engineering and technology;0.44277843832969666;RDF203;Electrical engineering, computer engineering, and information engineering;0.0892956480383873;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.011892048642039299;RDF212;Other engineering and technologies;0.0028895807918161154
650;Understanding the early pathogenesis of necrotic enteritis in chickens (Biological Systems and Functions);RDF10;Natural sciences;0.8060329556465149;RDF106;Biological sciences;0.8891443610191345;RDF107;Other natural sciences;0.02169809676706791;RDF105;Earth and related environmental sciences;0.0007408055826090276
651;Trajectoire vers la sécurité des femmes en situation de handicap victimes de violence conjugale: une recherche-action intersectorielle en soutien aux droits des femmes;RDF30;Medical, health and life sciences;0.46551695466041565;RDF305;Other medical sciences;0.1470339000225067;RDF301;Basic medicine and life sciences;0.008602435700595379;RDF302;Clinical medicine;0.004339933395385742
652;Regard des travailleuses sociales sur leur pratique professionnelle d'évaluation psychosociale à la suite de l'entrée en vigueur de la Loi visant à mieux protéger les personnes en situation de vulnérabilité : une étude à devis mixte;RDF50;Social sciences;0.7877330780029297;RDF504;Sociology and related studies;0.979667603969574;RDF509;Other social sciences;0.6215983033180237;RDF505;Law and legal practice;0.5294762849807739
653;La police face à la justice : une analyse des systèmes de gestion des déviances policières au Québec (Law and criminology);RDF50;Social sciences;0.4199751615524292;RDF505;Law and legal practice;0.8357518315315247;RDF504;Sociology and related studies;0.004977430682629347;RDF509;Other social sciences;0.002580903936177492
654;Soigner et gouverner les corps autochtones: santé et médecine coloniale au Québec, 1855-1904 (History);RDF30;Medical, health and life sciences;0.9469748139381409;RDF303;Health sciences;0.8804891705513;RDF305;Other medical sciences;0.12517228722572327;RDF302;Clinical medicine;0.07149390131235123
655;Development of near infrared spectroscopy (NIRS) and electroencephalography (EEG) methods to study neurovascular mechanisms of brain development (Physics);RDF10;Natural sciences;0.8470449447631836;RDF103;Physical sciences;0.9753431081771851;RDF107;Other natural sciences;0.2747829258441925;RDF104;Chemical sciences;0.00029422855004668236
656;Role of vitamin K-dependent gamma-carboxylation in beta cell and diabetes (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.8711084723472595;RDF303;Health sciences;0.8435409665107727;RDF301;Basic medicine and life sciences;0.7407842874526978;RDF302;Clinical medicine;0.7258430123329163
657;Competition in the Canadian Mobile Telecommunications Industry: Weak Signals? (Economics);RDF20-21;Engineering and technology;0.3384285867214203;RDF203;Electrical engineering, computer engineering, and information engineering;0.13443465530872345;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004820343106985092;RDF202;Industrial, systems and processes engineering;0.0017173837404698133
658;Gut-lung axis in equine asthma (Biological Systems and Functions);RDF10;Natural sciences;0.5763234496116638;RDF106;Biological sciences;0.8238958716392517;RDF107;Other natural sciences;0.0020627703052014112;RDF105;Earth and related environmental sciences;0.0009290033485740423
659;Several aspects of L-functions (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.4174838364124298;RDF304;Medical biotechnology;0.120025634765625;RDF301;Basic medicine and life sciences;0.005281333811581135;RDF302;Clinical medicine;0.00492929806932807
660;Estimating the Effects of Government Spending Along the Supply Chain;RDF30;Medical, health and life sciences;0.27632004022598267;RDF301;Basic medicine and life sciences;0.25201570987701416;RDF304;Medical biotechnology;0.1529156118631363;RDF305;Other medical sciences;0.00973668321967125
661;Using calorespirometry to assemble a complete picture of acute hypoxic metabolic depression in fishes (Biological Systems and Functions);RDF10;Natural sciences;0.8989283442497253;RDF106;Biological sciences;0.9197867512702942;RDF105;Earth and related environmental sciences;0.20922720432281494;RDF103;Physical sciences;0.027169229462742805
662;Electronic structure theory: Merging wave function theory, density functional theory, and machine learning (Chemistry);RDF10;Natural sciences;0.4651380181312561;RDF104;Chemical sciences;0.38387221097946167;RDF102;Computer and information sciences;0.2639787197113037;RDF107;Other natural sciences;0.07709968835115433
663;Comprehensive lipidomics to identify novel players involved in the onset of cardiac manifestations of non-alcoholic fatty liver disease;RDF10;Natural sciences;0.6064279675483704;RDF106;Biological sciences;0.3517841100692749;RDF103;Physical sciences;0.08701921254396439;RDF107;Other natural sciences;0.006192989647388458
664;Longitudinal monitoring of visual function during cortical impairment in mice (Systems & Circuits Neurosciences);RDF10;Natural sciences;0.396371066570282;RDF106;Biological sciences;0.0010754023678600788;RDF107;Other natural sciences;0.0010464256629347801;RDF102;Computer and information sciences;0.00036686257226392627
665;Gouvernance et acceptabilité sociale des grands projets publics;RDF30;Medical, health and life sciences;0.34274375438690186;RDF301;Basic medicine and life sciences;0.3385143578052521;RDF304;Medical biotechnology;0.31153160333633423;RDF305;Other medical sciences;0.07473626732826233
666;Structural and functional changes in the brain of early and late blind individuals (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF10;Natural sciences;0.5133170485496521;RDF107;Other natural sciences;0.03491377457976341;RDF106;Biological sciences;0.0007916296599432826;RDF103;Physical sciences;0.0007613258785568178
667;New unsupervised Bayesian and energy-based models dedicated to image processing and computer vision applications (Computer Science);RDF20-21;Engineering and technology;0.2794719338417053;RDF203;Electrical engineering, computer engineering, and information engineering;0.0072749583050608635;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0010443859500810504;RDF212;Other engineering and technologies;0.00025069681578315794
668;Phenomenology and The Norms of Perception (Philosophy);RDF60;Humanities and the arts;0.33201292157173157;RDF603;Philosophy;0.8861250877380371;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.08772000670433044;RDF602;Languages and literature;0.0024438868276774883
669;Intelligent API Engineering: Systematically Leveraging APIs Through Development Knowledge and Usage Data;RDF20-21;Engineering and technology;0.9690698981285095;RDF203;Electrical engineering, computer engineering, and information engineering;0.10896874964237213;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.07981786876916885;RDF207;Medical and biomedical engineering;0.019908789545297623
670;Investigating mechanisms involved in vestibular substitution (Biological Systems and Functions);RDF10;Natural sciences;0.7859345078468323;RDF106;Biological sciences;0.9342153072357178;RDF107;Other natural sciences;0.0137688172981143;RDF105;Earth and related environmental sciences;0.0004936050390824676
671;« COVID-19 » Migration en ligne et évaluation des impacts d'un programme de groupes de codéveloppement professionnel dans la fonction publique québécoise;RDF30;Medical, health and life sciences;0.6122715473175049;RDF301;Basic medicine and life sciences;0.034569915384054184;RDF303;Health sciences;0.027585281059145927;RDF304;Medical biotechnology;0.025994420051574707
672;Multibody modelling to prototype next generation portable exoskeletons for everyday assistance (Mechanical Engineering);RDF20-21;Engineering and technology;0.9935110211372375;RDF204;Mechanical engineering;0.9928091764450073;RDF212;Other engineering and technologies;0.008461997844278812;RDF202;Industrial, systems and processes engineering;0.003279442898929119
673;Biomaterials-stimulated tissue regeneration and extracellular vesicles (Genes, Cells and Molecules);RDF10;Natural sciences;0.42349663376808167;RDF106;Biological sciences;0.27253249287605286;RDF107;Other natural sciences;0.02590802125632763;RDF104;Chemical sciences;0.0012497093994170427
674;Clinical Investigation in Canine and Feline Transfusion Medicine: Novel Blood Groups and their Clinical Significance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.7682470679283142;RDF302;Clinical medicine;0.9571177959442139;RDF303;Health sciences;0.9118884205818176;RDF301;Basic medicine and life sciences;0.024586496874690056
675;Uauitamutau assi. Terminologie de l'environnement en langue innue (innu-aimun) (Psychology, linguistics and translation);RDF50;Social sciences;0.6991186738014221;RDF509;Other social sciences;0.5485677123069763;RDF507;Social and economic geography;0.04720577225089073;RDF501;Psychology and cognitive sciences;0.038901980966329575
