;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
677;Impact of vascular injury derived exosomes on Lupus Nephritis (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5220329165458679;RDF303;Health sciences;0.9356411695480347;RDF304;Medical biotechnology;0.44530338048934937;RDF305;Other medical sciences;0.16599830985069275
678;Étude des logiques d'action syndicales dans le domaine de la santé mentale au travail: analyses croisées (Québec-France) dans le secteur de l'aérospatial (Business, management and related fields);RDF50;Social sciences;0.9348248839378357;RDF503;Education;0.7479842901229858;RDF502;Economics and business administration;0.6504117250442505;RDF504;Sociology and related studies;0.5090627074241638
679;Linking lifestyle behaviors, microbiota & cardiometabolic health from childhood to early adulthood: The QUALITY Cohort (Social & Developmental Aspects of Children's & Youth's Health);RDF30;Medical, health and life sciences;0.6797337532043457;RDF303;Health sciences;0.9719392657279968;RDF304;Medical biotechnology;0.15127840638160706;RDF305;Other medical sciences;0.13695430755615234
680;Les syndicats face à la crise climatique : Analyse stratégique des ressources et des moyens d'action à mettre en oeuvre au plan local;RDF50;Social sciences;0.8996254801750183;RDF506;Political science and policy administration;0.8945594429969788;RDF507;Social and economic geography;0.7412059903144836;RDF504;Sociology and related studies;0.7225759625434875
681;Étude du devenir-écrivaine en régime naturaliste : le cas de Georges de Peyrebrune (1841-1917) (Literature);RDF60;Humanities and the arts;0.9816376566886902;RDF602;Languages and literature;0.9949983358383179;RDF605;Other humanities;0.06136776879429817;RDF603;Philosophy;0.017242776229977608
682;Neutrophil extracellular traps (NETs) are major actors in heart failure with preserved ejection fraction (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.8376792669296265;RDF303;Health sciences;0.9727790951728821;RDF302;Clinical medicine;0.40665578842163086;RDF304;Medical biotechnology;0.21174262464046478
683;Harnessing Twitter for morphophonological variation (Psychology, linguistics and translation);RDF50;Social sciences;0.8022757172584534;RDF508;Media and communications;0.9380105137825012;RDF509;Other social sciences;0.23388127982616425;RDF503;Education;0.08130066841840744
684;Multicarrier energy systems for resilient decarbonized communities;RDF20-21;Engineering and technology;0.9280647039413452;RDF202;Industrial, systems and processes engineering;0.4368022084236145;RDF204;Mechanical engineering;0.3846231698989868;RDF203;Electrical engineering, computer engineering, and information engineering;0.23810699582099915
685;Digital Leigh Hunt (Literature);RDF60;Humanities and the arts;0.9798966646194458;RDF602;Languages and literature;0.9822366833686829;RDF605;Other humanities;0.2149384766817093;RDF603;Philosophy;0.0017996543319895864
686;New disposal techniques for reactive mine wastes to improve stability and facilitate site reclamation upon closure (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9803338050842285;RDF208;Environmental engineering and related engineering;0.8356847763061523;RDF202;Industrial, systems and processes engineering;0.5378379821777344;RDF206;Materials engineering and resources engineering;0.2647383511066437
687;Design and operation of Borehole Thermal Energy Storage systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9960185885429382;RDF204;Mechanical engineering;0.9996987581253052;RDF206;Materials engineering and resources engineering;0.9296322464942932;RDF212;Other engineering and technologies;0.05330468714237213
688;Mechanisms and consequences of spatially controlled G protein-coupled receptor signaling (Pharmacology & Toxicology);RDF10;Natural sciences;0.7940807342529297;RDF106;Biological sciences;0.7563575506210327;RDF104;Chemical sciences;0.16118815541267395;RDF107;Other natural sciences;0.1146160438656807
689;L'humain au coeur de la transformation du travail;RDF50;Social sciences;0.7062371969223022;RDF504;Sociology and related studies;0.9352874159812927;RDF502;Economics and business administration;0.7736441493034363;RDF507;Social and economic geography;0.769946277141571
690;Vers une nouvelle constitution du travail? Les libertés et droits fondamentaux des salarié.es comme assise des rapports de travail/Towards a New Constitution of Labour? Workers' Fundamental Rights and Freedoms as the Basis of Labour Relations (Law and criminology);RDF50;Social sciences;0.8218779563903809;RDF505;Law and legal practice;0.9303950667381287;RDF506;Political science and policy administration;0.8231152296066284;RDF509;Other social sciences;0.13540346920490265
691;Monitoring and Debugging of High Performance Distributed Heterogeneous Cloud Applications;RDF20-21;Engineering and technology;0.9961713552474976;RDF203;Electrical engineering, computer engineering, and information engineering;0.9083743691444397;RDF202;Industrial, systems and processes engineering;0.10511864721775055;RDF212;Other engineering and technologies;0.09585608541965485
692;The role of Parkinson's disease-related proteins in innate and adaptive immunity (Cell Biology – Physiology);RDF10;Natural sciences;0.7360208034515381;RDF106;Biological sciences;0.990121066570282;RDF107;Other natural sciences;0.13759039342403412;RDF103;Physical sciences;0.01954994723200798
693;Étude partenariale sur la médiation de la musique: institutionnalisation, professionnalisation, intervention;RDF60;Humanities and the arts;0.6820502877235413;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.633637011051178;RDF605;Other humanities;0.1927672028541565;RDF602;Languages and literature;0.01083937007933855
694;Planification en temps réel dans les mines souterraines;RDF20-21;Engineering and technology;0.8937479257583618;RDF206;Materials engineering and resources engineering;0.7585999965667725;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7552761435508728;RDF202;Industrial, systems and processes engineering;0.729423463344574
695;Applications of operations research to transportation, logistics, fairness issues, and other topics (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.992121696472168;RDF202;Industrial, systems and processes engineering;0.6946653127670288;RDF212;Other engineering and technologies;0.23196201026439667;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04547959566116333
696;Multiplexed and quantitative immunolabelling for cancer diagnostics using gold-silver alloy nanoprobes;RDF30;Medical, health and life sciences;0.6036711931228638;RDF303;Health sciences;0.9695268273353577;RDF304;Medical biotechnology;0.9356999397277832;RDF302;Clinical medicine;0.38635820150375366
697;Plasma processing for environment and cell-biology;RDF10;Natural sciences;0.5937238335609436;RDF104;Chemical sciences;0.879509449005127;RDF106;Biological sciences;0.6960099935531616;RDF107;Other natural sciences;0.24377742409706116
698;Dynamic Games in Management (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9935218095779419;RDF202;Industrial, systems and processes engineering;0.369428813457489;RDF212;Other engineering and technologies;0.07429850846529007;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.010735162533819675
699;Improved design and operations of building water systems to reduce health risks caused by water & energy conservation and extended shutdowns (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9893169403076172;RDF202;Industrial, systems and processes engineering;0.18742996454238892;RDF208;Environmental engineering and related engineering;0.10203596204519272;RDF212;Other engineering and technologies;0.05141511559486389
700;Shoulder musculoskeletal modeling: from data-tracking to predictive simulations (Mechanical Engineering);RDF20-21;Engineering and technology;0.9670237898826599;RDF204;Mechanical engineering;0.9969897866249084;RDF206;Materials engineering and resources engineering;0.5353034138679504;RDF212;Other engineering and technologies;0.043042849749326706
701;Sustainable aqueous Sodium-ion batteries (Chemistry);RDF10;Natural sciences;0.5953388810157776;RDF104;Chemical sciences;0.9986723065376282;RDF103;Physical sciences;0.06717858463525772;RDF107;Other natural sciences;0.019069157540798187
702;Eigenvectors of Random Matrices (Mathematics and Statistics);RDF20-21;Engineering and technology;0.4370429217815399;RDF203;Electrical engineering, computer engineering, and information engineering;0.007725534029304981;RDF212;Other engineering and technologies;0.002406088635325432;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0012968953233212233
703;Cellular Reprogramming in Retinal Vascular Development (Genes, Cells and Molecules);RDF10;Natural sciences;0.6312485933303833;RDF106;Biological sciences;0.9844564199447632;RDF107;Other natural sciences;0.22051025927066803;RDF104;Chemical sciences;0.022564494982361794
704;Creating Virtual Shapes via Intuitive Input (Computer Science);RDF20-21;Engineering and technology;0.9863083958625793;RDF203;Electrical engineering, computer engineering, and information engineering;0.7825794219970703;RDF212;Other engineering and technologies;0.14457103610038757;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0022213375195860863
705;Data-adaptive causal inference methods for effect modification (Mathematics and Statistics);RDF50;Social sciences;0.5235597491264343;RDF509;Other social sciences;0.02668309025466442;RDF504;Sociology and related studies;0.016931161284446716;RDF502;Economics and business administration;0.011136502958834171
706;40 ans de changement linguistique à Montréal et à Welland: le rôle de l'individu et de la communauté (Linguistics and translation);RDF50;Social sciences;0.5210322141647339;RDF503;Education;0.3526754081249237;RDF509;Other social sciences;0.06822642683982849;RDF508;Media and communications;0.01766139827668667
