;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
562;Development and implementation of a standardized methodology aiming to optimize the efficacy and reproducibility of findings using non-invasive brain stimulation techniques in the context of motor training (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.39820584654808044;RDF301;Basic medicine and life sciences;0.5291982889175415;RDF304;Medical biotechnology;0.47501322627067566;RDF305;Other medical sciences;0.008428345434367657
563;Putting interfaces at work (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9963544607162476;RDF205;Chemical engineering;0.9748868942260742;RDF206;Materials engineering and resources engineering;0.6642718315124512;RDF211;Nano-technology;0.3261018991470337
564;Les outils de l'intersectorialité au niveau régional, comment sont-ils produits et comment opèrent-ils? (Political science and public administration);RDF50;Social sciences;0.983185350894928;RDF506;Political science and policy administration;0.9991358518600464;RDF507;Social and economic geography;0.4830239415168762;RDF509;Other social sciences;0.05898047983646393
565;Cell biology and function of dopamine neuron connectivity in health and disease (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.9631019830703735;RDF301;Basic medicine and life sciences;0.7528022527694702;RDF302;Clinical medicine;0.3826846182346344;RDF304;Medical biotechnology;0.08671450614929199
566;Exploiting Graphical Optimization Models to Solve Discrete Decision Problems in Healthcare and Supply Chain Logistics (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9697983860969543;RDF207;Medical and biomedical engineering;0.9974120259284973;RDF202;Industrial, systems and processes engineering;0.7649213075637817;RDF210;Industrial biotechnology;0.2044302523136139
567;Alliance de recherche et d'action Alternatives inclusives en Santé mentale;RDF30;Medical, health and life sciences;0.8639782071113586;RDF305;Other medical sciences;0.8757025003433228;RDF303;Health sciences;0.06600654870271683;RDF301;Basic medicine and life sciences;0.010924763046205044
568;The development of a quality benchmark that identifies and addresses the determinants of online information reliability to inform information-seeking by a diverse population (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.33299195766448975;RDF508;Media and communications;0.997384786605835;RDF509;Other social sciences;0.004814951214939356;RDF504;Sociology and related studies;0.0009564139181748033
569;Staufen2 and DNA damage (Genes, Cells and Molecules);RDF10;Natural sciences;0.598892331123352;RDF106;Biological sciences;0.9361532330513;RDF104;Chemical sciences;0.6884979605674744;RDF107;Other natural sciences;0.2966320812702179
570;Ultra-high-resolution emission and absorption spectroscopy of non-equilibrium and highly-reactive plasmas applied to complex materials processing (Physics);RDF20-21;Engineering and technology;0.659318208694458;RDF206;Materials engineering and resources engineering;0.5322808623313904;RDF211;Nano-technology;0.3064430058002472;RDF212;Other engineering and technologies;0.28951701521873474
571;Symmetries: Algebra and Physics;RDF10;Natural sciences;0.8998123407363892;RDF103;Physical sciences;0.9924435019493103;RDF107;Other natural sciences;0.7087366580963135;RDF101;Mathematics and statistics;0.014267866499722004
572;Mobilizing Women's Entrepreneurship for empowerment and local economic development;RDF10;Natural sciences;0.3029947280883789;RDF104;Chemical sciences;0.02131766825914383;RDF102;Computer and information sciences;0.007391011342406273;RDF107;Other natural sciences;0.0005514672375284135
573;Calmodulation of ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.6641658544540405;RDF106;Biological sciences;0.9381498694419861;RDF104;Chemical sciences;0.7670593857765198;RDF107;Other natural sciences;0.7118980288505554
574;A multidimensional approach to study the biophysics of bioadhesin interaction with advanced nanomaterials;RDF10;Natural sciences;0.49736908078193665;RDF106;Biological sciences;0.7077332735061646;RDF107;Other natural sciences;0.11573415994644165;RDF104;Chemical sciences;0.00654729874804616
575;Smart nanostructured optical coatings prepared by pulsed plasma-based techniques (Physics);RDF20-21;Engineering and technology;0.6511909365653992;RDF211;Nano-technology;0.9637647867202759;RDF206;Materials engineering and resources engineering;0.5054370164871216;RDF212;Other engineering and technologies;0.2264677882194519
576;Développement de vêtements de protection chimique intelligents à haute performance de filtration (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.99537593126297;RDF205;Chemical engineering;0.9957553148269653;RDF208;Environmental engineering and related engineering;0.9588214755058289;RDF206;Materials engineering and resources engineering;0.8290414810180664
577;Context and Culture: Linguistic Anthropology and the Legacy of Michael Silverstein;RDF60;Humanities and the arts;0.8022711873054504;RDF605;Other humanities;0.2638741433620453;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.17283323407173157;RDF602;Languages and literature;0.12904293835163116
578;Ultra-trace laboratory for legacy and emerging contaminants (Geosciences);RDF10;Natural sciences;0.6334653496742249;RDF105;Earth and related environmental sciences;0.9994943141937256;RDF107;Other natural sciences;0.07638683915138245;RDF104;Chemical sciences;5.375701221055351e-05
579;Improving vulnerable preschoolers' mental health: A superiority trial assessing the How-to Parenting Program;RDF30;Medical, health and life sciences;0.3035261929035187;RDF305;Other medical sciences;0.007343565113842487;RDF301;Basic medicine and life sciences;0.0031141615472733974;RDF303;Health sciences;0.0025545244570821524
580;Polymeric Nanoparticles for Delivery of Ribonucleic Acids: Overcoming the Endosomal Barrier and Going Beyond the Liver (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9896549582481384;RDF211;Nano-technology;0.9982000589370728;RDF205;Chemical engineering;0.9975947141647339;RDF210;Industrial biotechnology;0.7876972556114197
581;Crime in the Decentralized Finance Industry (Law and criminology);RDF50;Social sciences;0.2999325394630432;RDF505;Law and legal practice;0.546670138835907;RDF504;Sociology and related studies;0.002352162729948759;RDF507;Social and economic geography;0.001233038492500782
582;Gravitation, quantum mechanics and quantum field theory;RDF10;Natural sciences;0.9423983693122864;RDF103;Physical sciences;0.9853662252426147;RDF107;Other natural sciences;0.6154115200042725;RDF105;Earth and related environmental sciences;0.0001039979251800105
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF10;Natural sciences;0.24002066254615784;RDF101;Mathematics and statistics;0.9995594024658203;RDF107;Other natural sciences;0.00010707062028814107;RDF103;Physical sciences;1.589801104273647e-05
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF30;Medical, health and life sciences;0.5473490953445435;RDF302;Clinical medicine;0.9656175374984741;RDF303;Health sciences;0.9166306853294373;RDF304;Medical biotechnology;0.741985023021698
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF50;Social sciences;0.9461184740066528;RDF506;Political science and policy administration;0.9980169534683228;RDF509;Other social sciences;0.45610713958740234;RDF504;Sociology and related studies;0.0004495415196288377
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9968782663345337;RDF203;Electrical engineering, computer engineering, and information engineering;0.6613636016845703;RDF212;Other engineering and technologies;0.6516321301460266;RDF211;Nano-technology;0.012126849964261055
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF30;Medical, health and life sciences;0.38281887769699097;RDF303;Health sciences;0.685853898525238;RDF301;Basic medicine and life sciences;0.6638580560684204;RDF304;Medical biotechnology;0.43370720744132996
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.4326637387275696;RDF304;Medical biotechnology;0.9536250233650208;RDF301;Basic medicine and life sciences;0.9182525873184204;RDF303;Health sciences;0.5039434432983398
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF30;Medical, health and life sciences;0.7813493609428406;RDF302;Clinical medicine;0.6136130690574646;RDF301;Basic medicine and life sciences;0.4222109913825989;RDF304;Medical biotechnology;0.052920665591955185
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF50;Social sciences;0.40843093395233154;RDF507;Social and economic geography;0.003763519925996661;RDF509;Other social sciences;0.0018035871908068657;RDF504;Sociology and related studies;0.0010005644289776683
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.852874755859375;RDF301;Basic medicine and life sciences;0.9709702134132385;RDF304;Medical biotechnology;0.9627296328544617;RDF302;Clinical medicine;0.8449693322181702
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.8132210373878479;RDF208;Environmental engineering and related engineering;0.8983945846557617;RDF206;Materials engineering and resources engineering;0.7879754900932312;RDF212;Other engineering and technologies;0.07835648208856583
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF60;Humanities and the arts;0.8917659521102905;RDF602;Languages and literature;0.462157666683197;RDF605;Other humanities;0.053055521100759506;RDF601;History, archaeology and related studies;0.00040540314512327313
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF10;Natural sciences;0.49531567096710205;RDF106;Biological sciences;0.929250955581665;RDF104;Chemical sciences;0.5684046149253845;RDF107;Other natural sciences;0.1300252079963684
