;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
693;Étude partenariale sur la médiation de la musique: institutionnalisation, professionnalisation, intervention;RDF60;Humanities and the arts;0.5851444005966187;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.19876310229301453;RDF605;Other humanities;0.020081009715795517;RDF603;Philosophy;0.013928858563303947
694;Planification en temps réel dans les mines souterraines;RDF20-21;Engineering and technology;0.7254252433776855;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9662835001945496;RDF202;Industrial, systems and processes engineering;0.08961381763219833;RDF203;Electrical engineering, computer engineering, and information engineering;0.06119922548532486
695;Applications of operations research to transportation, logistics, fairness issues, and other topics (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9634162783622742;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9848546981811523;RDF202;Industrial, systems and processes engineering;0.7261829376220703;RDF212;Other engineering and technologies;0.23139703273773193
696;Multiplexed and quantitative immunolabelling for cancer diagnostics using gold-silver alloy nanoprobes;RDF30;Medical, health and life sciences;0.656117856502533;RDF304;Medical biotechnology;0.9907140135765076;RDF303;Health sciences;0.9856905937194824;RDF302;Clinical medicine;0.7005876302719116
697;Plasma processing for environment and cell-biology;RDF20-21;Engineering and technology;0.5369938611984253;RDF202;Industrial, systems and processes engineering;0.4428849518299103;RDF209;Environmental biotechnology;0.4325689375400543;RDF205;Chemical engineering;0.41805827617645264
698;Dynamic Games in Management (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.7458184957504272;RDF202;Industrial, systems and processes engineering;0.3021851181983948;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1557193398475647;RDF212;Other engineering and technologies;0.0991208627820015
699;Improved design and operations of building water systems to reduce health risks caused by water & energy conservation and extended shutdowns (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9304437041282654;RDF208;Environmental engineering and related engineering;0.8326453566551208;RDF202;Industrial, systems and processes engineering;0.3726479113101959;RDF212;Other engineering and technologies;0.1233128234744072
700;Shoulder musculoskeletal modeling: from data-tracking to predictive simulations (Mechanical Engineering);RDF20-21;Engineering and technology;0.9185166358947754;RDF204;Mechanical engineering;0.9989718198776245;RDF207;Medical and biomedical engineering;0.08321738988161087;RDF212;Other engineering and technologies;0.04165676608681679
701;Sustainable aqueous Sodium-ion batteries (Chemistry);RDF20-21;Engineering and technology;0.9069130420684814;RDF205;Chemical engineering;0.9133293032646179;RDF202;Industrial, systems and processes engineering;0.08532742410898209;RDF206;Materials engineering and resources engineering;0.06518702954053879
702;Eigenvectors of Random Matrices (Mathematics and Statistics);RDF10;Natural sciences;0.7090245485305786;RDF101;Mathematics and statistics;0.984737753868103;RDF102;Computer and information sciences;0.6056241393089294;RDF103;Physical sciences;0.05921024829149246
703;Cellular Reprogramming in Retinal Vascular Development (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.7589235305786133;RDF303;Health sciences;0.960361123085022;RDF304;Medical biotechnology;0.8064718842506409;RDF301;Basic medicine and life sciences;0.8012368679046631
704;Creating Virtual Shapes via Intuitive Input (Computer Science);RDF20-21;Engineering and technology;0.9471321105957031;RDF203;Electrical engineering, computer engineering, and information engineering;0.664921224117279;RDF212;Other engineering and technologies;0.027195053175091743;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.008544331416487694
705;Data-adaptive causal inference methods for effect modification (Mathematics and Statistics);RDF10;Natural sciences;0.6669068932533264;RDF101;Mathematics and statistics;0.9916681051254272;RDF102;Computer and information sciences;0.5773613452911377;RDF103;Physical sciences;0.0778675377368927
706;40 ans de changement linguistique à Montréal et à Welland: le rôle de l'individu et de la communauté (Linguistics and translation);RDF50;Social sciences;0.4050227999687195;RDF503;Education;0.5626018047332764;RDF509;Other social sciences;0.10576342046260834;RDF504;Sociology and related studies;0.06313490122556686
707;Using digital and immersive technologies to understand the contribution of sensory, perceptual, affective, cognitive and physiological factors to Social Information Processing (Biological Systems and Functions);RDF20-21;Engineering and technology;0.7410660982131958;RDF203;Electrical engineering, computer engineering, and information engineering;0.1979866325855255;RDF212;Other engineering and technologies;0.1524103283882141;RDF202;Industrial, systems and processes engineering;0.01716022938489914
708;Climate Change and Human Rights: Responsibility and Reparation;RDF10;Natural sciences;0.583550214767456;RDF105;Earth and related environmental sciences;0.9625325202941895;RDF107;Other natural sciences;0.1030244305729866;RDF103;Physical sciences;0.023554332554340363
709;Can journalism's `real utopias' address the crisis of the news media? Exploring journalism cooperatives from an international and comparative perspective (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.36975109577178955;RDF605;Other humanities;0.04738177731633186;RDF603;Philosophy;0.03771481290459633;RDF602;Languages and literature;0.0018494502874091268
710;Improving the integration of novice designers into interdisciplinary collaborative design teams (Multidisciplinary or interdisciplinary humanities);RDF20-21;Engineering and technology;0.5111113786697388;RDF202;Industrial, systems and processes engineering;0.08882028609514236;RDF212;Other engineering and technologies;0.05597776174545288;RDF208;Environmental engineering and related engineering;0.019032659009099007
711;Quel futur professionnel pour les jeunes adultes récemment immigré(e)s à Montréal? Identité, projets professionnels et expériences d'accès aux services (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9367638826370239;RDF504;Sociology and related studies;0.5446046590805054;RDF509;Other social sciences;0.05686154216527939;RDF507;Social and economic geography;0.050283972173929214
712;Unravelling regulatory networks of stem cell states using single cell analysis (Cell Biology – Physiology);RDF30;Medical, health and life sciences;0.4306636154651642;RDF301;Basic medicine and life sciences;0.7516481280326843;RDF304;Medical biotechnology;0.20008836686611176;RDF303;Health sciences;0.156297966837883
713;Comprendre et soutenir l'entourage des femmes victimes de violence entre partenaires intimes : tissu social, besoins et actions (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9401909112930298;RDF504;Sociology and related studies;0.7699894905090332;RDF509;Other social sciences;0.13145171105861664;RDF503;Education;0.10885027796030045
714;Development of novel RvD1 analogues for osteoporosis therapy: mechanism of action and structure-activity relationships;RDF30;Medical, health and life sciences;0.764458179473877;RDF303;Health sciences;0.9422416090965271;RDF304;Medical biotechnology;0.9199307560920715;RDF301;Basic medicine and life sciences;0.637030839920044
715;Improving plant biostimulants based on natural products and beneficial microorganisms;RDF40;Agricultural and veterinary sciences;0.37699761986732483;RDF401;Agriculture, forestry, and fisheries;0.9682013392448425;RDF404;Agricultural biotechnology and food sciences;0.8732689023017883;RDF405;Other agricultural sciences;0.28432753682136536
716;Characterization of the antibacterial activity of some antimicrobial-derived metabolites and their involvement in the development of antimicrobial resistance in bacteria of animal origin (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5239619612693787;RDF301;Basic medicine and life sciences;0.458807110786438;RDF303;Health sciences;0.21858596801757812;RDF305;Other medical sciences;0.17745421826839447
717;Développement de méthodes rationnelles de maintenance proactive de systèmes industriels (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9205101728439331;RDF202;Industrial, systems and processes engineering;0.8614799976348877;RDF212;Other engineering and technologies;0.1522211879491806;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.057123973965644836
718;Intention Driven Development: Towards a new generation of development platforms;RDF20-21;Engineering and technology;0.7840412855148315;RDF202;Industrial, systems and processes engineering;0.05953748896718025;RDF212;Other engineering and technologies;0.05572028458118439;RDF203;Electrical engineering, computer engineering, and information engineering;0.04931359738111496
719;Decision support systems based on heterogeneous data driven models for a safe and optimal operation of industrial process systems (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9543048143386841;RDF202;Industrial, systems and processes engineering;0.9710193872451782;RDF205;Chemical engineering;0.3727191984653473;RDF206;Materials engineering and resources engineering;0.11018359661102295
720;Untangling heterogeneity in cytomegalovirus infection kinetics and evolution using mathematical modelling;RDF30;Medical, health and life sciences;0.8072491884231567;RDF303;Health sciences;0.8863220810890198;RDF301;Basic medicine and life sciences;0.36514535546302795;RDF304;Medical biotechnology;0.267121285200119
